review_text,processed_text,label,source
Tiếc phần đế chưa đc gia công tốt.,tiếc đế gia_công,0,tiki_sentiment
"Chất vải đẹp, sờ mịn tay, form quần đẹp.",chất vải đẹp sờ mịn form quần đẹp,1,tiki_sentiment
Làm sao??,làm_sao,0,tiki_sentiment
"Sản phẩm rất rất OK, giao hàng nha, chủ shop vui tính, dễ thương 😍😍😍.",sản_phẩm giao hàng nha chủ_shop vui_tính dễ_thương,1,tiki_sentiment
36473612498,36473612498,0,dduongdev_shopee_raw
38071545184,38071545184,1,dduongdev_shopee_raw
Đồ cũng đẹp phết.,đồ đẹp phết,1,tiki_sentiment
Hàng Ok lắm nha shop.,hàng nha shop,1,tiki_sentiment
12698411939,12698411939,0,dduongdev_shopee_raw
"Nước hoa nam cao cấp chính hãng Jile Guilty 50ml với hương thơm mạnh mẽ, nam tính, lịch lãm, quý phái.",hoa_nam cao_cấp hãng jile guilty 50 ml hương_thơm mạnh_mẽ nam_tính lịch_lãm quý_phái,1,khngxuninh_shopee_tiki
83606649130,83606649130,0,dduongdev_shopee_raw
"Chất lượng sản phẩm tuyệt vời, shop còn tặng quà dễ thương lắm luôn ý ❤️ lần sau sẽ ủng hộ nữa ^^.",chất_lượng sản_phẩm tuyệt_vời shop tặng quà dễ_thương ủng_hộ,1,tiki_sentiment
14395934790,14395934790,0,dduongdev_shopee_raw
Mua lần 2 rùi thấy cực ok lun.,mua rùi cực lun,1,tiki_sentiment
14916781686,14916781686,0,dduongdev_shopee_raw
83440193108,83440193108,1,dduongdev_shopee_raw
Vận chuyển quá kém.,vận_chuyển kém,0,tiki_sentiment
79069911435,79069911435,0,dduongdev_shopee_raw
"Shop gửi hàng bị nứt, ko phải do bên vận chuyển.",shop gửi hàng nứt vận_chuyển,0,tiki_sentiment
Áo tim thêu mà chả thấy tim đâu cả.,áo tim thêu chả tim,0,tiki_sentiment
"Giao hàng nhanh, sp tốt.",giao hàng sản_phẩm,1,tiki_sentiment
Mỗi tội cái vỏ nilon bên ngoài hơi bẩn 1 tý thui.,tội vỏ nilon hơi bẩn tý thui,0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt🙂.,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ,1,tiki_sentiment
64992828508,64992828508,1,dduongdev_shopee_raw
Hàng đẹp và quá tuyệt so với gia tiền.,hàng đẹp tuyệt gia tiền,1,tiki_sentiment
Shop giao mã thẻ nhanh.,shop giao_mã thẻ,1,tiki_sentiment
Chất len cứng mặc nhám.,chất len_cứng mặc nhám,0,tiki_sentiment
43068520037,43068520037,0,dduongdev_shopee_raw
Đầm mặc đẹp lắm ạ.,đầm mặc đẹp,1,tiki_sentiment
Order nhầm size nên hơi chật 😂 order hơi lâu.,order nhầm size hơi chật_order hơi,0,tiki_sentiment
"Chất vải đẹp, lên dáng chuẩn.",chất vải đẹp dáng chuẩn,1,tiki_sentiment
Không có lỗi và rất đáng tiền.,lỗi tiền,1,tiki_sentiment
"Tuy là fz nhưng áo tương đương size M, bạn nào to người thì nên suy nghĩ kĩ nha.",fz áo tương_đương size to suy_nghĩ kĩ_nha,1,tiki_sentiment
90429480823,90429480823,1,dduongdev_shopee_raw
Hàng chất đẹp đi êm.,hàng chất đẹp đi êm,1,tiki_sentiment
11508169185,11508169185,0,dduongdev_shopee_raw
Ống tay áo hơi rộng.,ống_tay_áo hơi rộng,0,tiki_sentiment
81878008815,81878008815,1,dduongdev_shopee_raw
79211948446,79211948446,0,dduongdev_shopee_raw
"Áo lỗi thì chủ hứa đổi xong nt ko thèm xem, k thèm trả lời.",áo lỗi chủ hứa đổi nt thèm thèm trả_lời,0,tiki_sentiment
Mỗi tội là from hoi xấu.,tội from_hoi xấu,0,tiki_sentiment
86112514754,86112514754,1,dduongdev_shopee_raw
Bị rách 1 tẹo.,rách tẹo,0,tiki_sentiment
14908760676,14908760676,0,dduongdev_shopee_raw
Đẹp quá trời oiiii.,đẹp trời oiiii,1,tiki_sentiment
Vận chuyển nhanh.,vận_chuyển,1,tiki_sentiment
Sáp loại nào cũng thơm.,sáp thơm,1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời, rất đáng tiền, vải và form siêu đẹp.",chất_lượng sản_phẩm tuyệt_vời tiền vải form siêu đẹp,1,tiki_sentiment
"Sản phẩm tốt, rất đáng tiền !!!",sản_phẩm tiền,1,tiki_sentiment
"Cám chất lượng, hạn sử dụng tận năm 2020, giá rẻ bất ngờ như giá sỉ.",cám chất_lượng hạn sử_dụng tận 2020 giá rẻ bất_ngờ giá sỉ,1,tiki_sentiment
Nhưng phần đệm ngực bị xẹp mất form.,đệm ngực xẹp form,0,tiki_sentiment
78721797948,78721797948,1,dduongdev_shopee_raw
Nhìn hình mình cứ tưởng tay lỡ.,hình_mình tưởng lỡ,0,tiki_sentiment
84398520808,84398520808,0,dduongdev_shopee_raw
màu xanh là phun giặt ra nước toàn màu xanh.,màu xanh phun giặt toàn màu xanh,0,tiki_sentiment
14690182943,14690182943,0,dduongdev_shopee_raw
Phù hợp với giá tiền ạ.,phù_hợp giá tiền,1,tiki_sentiment
42409368504,42409368504,0,dduongdev_shopee_raw
Chưa bao giờ mua đc cái áo chất lượng mà với cái giá như này nên lần đầu tiên trong suốt mấy năm mua hàng shopee phải chụp ảnh feedback như này :))).,bao_giờ mua áo chất_lượng giá đầu_tiên suốt mấy mua hàng shopee chụp ảnh feedback,1,tiki_sentiment
76712994808,76712994808,0,dduongdev_shopee_raw
13770030774,13770030774,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Có điều vải hơi nóng thì phải còn lại vẫm tuyệt vời.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng có_điều vải hơi nóng vẫm tuyệt_vời,1,tiki_sentiment
Giao đúng side đúng mẫu.,giao side mẫu,1,tiki_sentiment
10883031818,10883031818,0,dduongdev_shopee_raw
Sao áo lại có thêm túi nhỉ.,áo túi,1,tiki_sentiment
Shop tv nhiệt tình!,shop tv nhiệt_tình,1,tiki_sentiment
Giá ổn mà chất quần không chê đâu được ạ hehe.,giá ổn chất quần chê hehe,1,tiki_sentiment
Hơi mỏng đằng sau.,hơi mỏng đằng,0,tiki_sentiment
"Chất lượng sản phẩm tạm được Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Giá cả chấp nhận được Thời gian giao hàng nhanh.Vải hơi mỏng,mặc mát.",chất_lượng sản_phẩm tạm đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn giá_cả chấp_nhận thời_gian giao hàng vải hơi mỏng mặc mát,1,tiki_sentiment
Chất lượng vải rất tốt.,chất_lượng vải,1,tiki_sentiment
24372810131,24372810131,0,dduongdev_shopee_raw
Vải hơi mỏng nhưng rất phù họp cho mùa hè sấp tới.,vải hơi mỏng phù_họp mùa hè sấp,1,tiki_sentiment
8/10 hợp với giá tiền.,10 hợp giá tiền,1,tiki_sentiment
Áo bị dính vết bẩn.,áo dính vết bẩn,0,tiki_sentiment
88233447151,88233447151,0,dduongdev_shopee_raw
15330376880,15330376880,0,dduongdev_shopee_raw
89682871438,89682871438,0,dduongdev_shopee_raw
Cho thêm nút mình nữa hihi.,nút hihi,1,tiki_sentiment
47594780340,47594780340,0,dduongdev_shopee_raw
"Dáng quần ok, rẻ hơn mấy shop khác, chất hơi nóng.",dáng quần rẻ mấy shop chất hơi nóng,1,tiki_sentiment
Áo đẹp cám ơn shop Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,áo đẹp cám_ơn shop chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ thời_gian giao hàng,1,tiki_sentiment
15480849484,15480849484,0,dduongdev_shopee_raw
"Nhìn chung khá ưng, chất lượng tương xứng với giá tiền :*.",nhìn_chung ưng chất_lượng tương_xứng giá tiền,1,tiki_sentiment
"Chất liệu vải đẹp,giống y hình.",chất_liệu vải đẹp y_hình,1,tiki_sentiment
À riêng chăm sóc khách hàng thì phải cho c chủ shop 1 tỉ ⭐️⭐️⭐️⭐️⭐️⭐️⭐️.,chăm_sóc khách_hàng chủ shop tỉ,1,tiki_sentiment
Áo hơi rộng.,áo hơi rộng,1,tiki_sentiment
14070046917,14070046917,1,dduongdev_shopee_raw
"Chất lượng sản phẩm tuyệt vời, sẽ mua hàng thêm mong shop luôn mang đến cho khách hàng những sản phẩm đẹp,.",chất_lượng sản_phẩm tuyệt_vời mua hàng mong_shop khách_hàng sản_phẩm đẹp,1,tiki_sentiment
Cho shop 10* luôn ạ.,shop 10,1,tiki_sentiment
"Áo đẹp hơn hình, chất mịn.",áo đẹp hình_chất mịn,1,tiki_sentiment
Áo rất oke.,áo oke,1,tiki_sentiment
Mình sẽ chỉ mua quần jean ở đây thôi hehehe vẫn là câu nói thần thánh.,mua quần_jean hehehe câu thần_thánh,1,tiki_sentiment
73140397368,73140397368,0,dduongdev_shopee_raw
"Vải mềm mịn, thích.",vải mềm mịn,1,tiki_sentiment
61591001385,61591001385,0,dduongdev_shopee_raw
Hỗ trợ rất nhiệt tình. shop đáng tin cậy.,hỗ_trợ nhiệt_tình_shop tin_cậy,1,tiki_sentiment
Thời gian giao hàng 1 tuần 😅.,thời_gian giao hàng tuần,0,tiki_sentiment
88477756051,88477756051,1,dduongdev_shopee_raw
38074940708,38074940708,1,dduongdev_shopee_raw
"Đóng gói sản phẩm rất đẹp và chắc chắn, sẽ ủng hộ shop lâu dài.",đóng_gói sản_phẩm đẹp chắc_chắn ủng_hộ shop lâu_dài,1,tiki_sentiment
"Đóng gói cẩn thận nè, lúc trước mua 1 chai nhưng date của 2017 check mã vạch hàng chính yên tâm dùng.",đóng_gói cẩn_thận nè mua chai date 2017 check_mã vạch hàng yên_tâm,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời ;).,chất_lượng sản_phẩm tuyệt_vời,1,tiki_sentiment
Hoodie thì vải quá mỏng😑.,hoodie vải mỏng,0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời hơi cứng.,chất_lượng sản_phẩm tuyệt_vời hơi cứng,1,tiki_sentiment
Shop trả lời tin nhắn chậm.,shop trả_lời nhắn chậm,0,tiki_sentiment
86952511955,86952511955,1,dduongdev_shopee_raw
68847249745,68847249745,0,dduongdev_shopee_raw
Nhưng áo xanh thì mỏng hơn nhìn k được đẹp lắm.,áo xanh mỏng đẹp,0,tiki_sentiment
"Giao hàng khá lâu, chất lượng sp rất tốt, sp như hình shop đăng.",giao hàng chất_lượng sản_phẩm sản_phẩm hình_shop đăng,1,tiki_sentiment
K ưng ý.,ưng_ý,0,tiki_sentiment
Áo hơi mỏng nhưng rờ mịn.,áo hơi mỏng rờ mịn,1,tiki_sentiment
"Thề, vải áo THÔ CỨNG như cái bao ko hiểu phải mặc kiểu gì.",thề vải áo thô_cứng mặc kiểu,0,tiki_sentiment
Giày rất chất lượng mà giá siêu hạt rẻ Thời gian giao hàng rất nhanh.,giày chất_lượng giá siêu hạt rẻ thời_gian giao hàng,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn tiền tiền thời_gian giao hàng,1,tiki_sentiment
Shop phục vụ rất tốt vải đc tại mình lười ủi nên vải giặt bị nhân mình k thich Thời gian giao hàng nhanh Đóng gói sản phẩm chắc chắn Chất lượng sản phẩm tốt.,shop phục_vụ vải lười_ủi vải giặt nhân thich thời_gian giao hàng đóng_gói sản_phẩm chắc_chắn chất_lượng sản_phẩm,1,tiki_sentiment
"Mua 2 cái váy của shop, mặc đúng 2' là mang thanh lý cho mấy đứa e ở quê luôn.",mua váy shop mặc thanh_lý mấy đứa quê,0,tiki_sentiment
"Hàng đẹp, giá ok.",hàng đẹp giá,1,tiki_sentiment
"Sản phẩm đẹp lắm , shop tư vấn nhiệt tình .",sản_phẩm đẹp shop tư_vấn nhiệt_tình,1,tiki_sentiment
13102565000,13102565000,0,dduongdev_shopee_raw
Nếu tốt sẽ tiếp tục ủng hộ.,tiếp_tục ủng_hộ,0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền.,chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tiền tiền thời_gian giao hàng tiền,1,tiki_sentiment
56570688794,56570688794,0,dduongdev_shopee_raw
"Quần mặc nóng, co dãn kém.",quâ mă no ng_co da ke,0,tiki_sentiment
86068083539,86068083539,1,dduongdev_shopee_raw
Hài lòng ạ!!,hài_lòng,1,tiki_sentiment
55307662387,55307662387,0,dduongdev_shopee_raw
"Mình nhận đc rồi , đóng gói cẩn thận .",đóng_gói cẩn_thận,1,tiki_sentiment
Váy dễ thương.,va_y dê_thương,1,tiki_sentiment
Rất đáng tiền Shop phục vụ rất tốt.,tiền shop phục_vụ,1,tiki_sentiment
90451945488,90451945488,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời😘.,chất_lượng sản_phẩm tuyệt_vời,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn tiền tiền tiền thời_gian giao hàng,1,tiki_sentiment
42889025510,42889025510,0,dduongdev_shopee_raw
áo chưa mặc đã tưa chỉ rồi!,áo mặc tưa,0,tiki_sentiment
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền.,đóng_gói sản_phẩm đẹp chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tiền tiền,1,tiki_sentiment
Quần đẹp lắm ạ...,quần đẹp,1,tiki_sentiment
78879671979,78879671979,0,dduongdev_shopee_raw
25496337975,25496337975,1,dduongdev_shopee_raw
"Sản phẩm rất đẹp, chắc chắn.",sản_phẩm đẹp chắc_chắn,1,tiki_sentiment
Sẽ ủng hộ shop tiếp hihi.,ủng_hộ shop tiếp hihi,1,tiki_sentiment
"Phần số in trên áo chưa ổn lắm nhưng k ảnh hưởng j cả, dù sao thì chất lượng sản phẩm rất tốt, rất đáng tiền.",in áo ổn ảnh_hưởng dù_sao chất_lượng sản_phẩm tiền,1,tiki_sentiment
36467436827,36467436827,0,dduongdev_shopee_raw
Cổ ko giống hình.,cổ hình,0,tiki_sentiment
Màu xấu nhất Thời gian giao hàng hơi trễ.,màu xấu thời_gian giao hàng hơi trễ,0,tiki_sentiment
77440472192,77440472192,0,dduongdev_shopee_raw
89712477106,89712477106,0,dduongdev_shopee_raw
"chat luong ao rat tot, mac rat miem mai rat thich Chất lượng sản phẩm tuyệt vời.",chat luong ao rat tot mac rat miem mai rat thich chất_lượng sản_phẩm tuyệt_vời,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất nhiệt tình Rất đáng tiền.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ nhiệt_tình tiền,1,tiki_sentiment
Chất lượng ok so với giá tiền.,chất_lượng giá tiền,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ thời_gian giao hàng,1,tiki_sentiment
30773284797,30773284797,0,dduongdev_shopee_raw
15863482183,15863482183,1,dduongdev_shopee_raw
33297126318,33297126318,0,dduongdev_shopee_raw
chất lượng sản phẩm rất tốt.,chất_lượng sản_phẩm,1,tiki_sentiment
Balo như hình đẹp .,balo hình đẹp,1,tiki_sentiment
Giao đúng màu và đúng mẫu.,giao màu mẫu,1,tiki_sentiment
Hơi tiếc 1 chút là áo mình bị lủng 1 lỗ nhỏ đằng trước.,hơi tiếc chút áo lủng lỗ đằng,0,tiki_sentiment
Tiền nào của đấy thôi nhưng nếu ko sale mà 150k thì quá đắt!,tiền đấy sale 150 đắt,0,tiki_sentiment
38830692397,38830692397,1,dduongdev_shopee_raw
Cảm ơn shop rất nhiều♥️♥️.,cảm_ơn shop,1,tiki_sentiment
86560415392,86560415392,0,dduongdev_shopee_raw
"Máy rất OK luôn ,mình mua lần 2 rồi , không có gì gây thất vọng cả 😌 mà hình như shop quên tặng tai nghe 😭.",máy mua thất_vọng hình_như shop quên tặng tai,1,tiki_sentiment
73585639134,73585639134,0,dduongdev_shopee_raw
Chất vải đc.,chất vải,1,tiki_sentiment
Ns chung là rất ưng ý.,ns ưng_ý,1,tiki_sentiment
12613299672,12613299672,1,dduongdev_shopee_raw
"Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt, do người nhỏ lên mặc rộng và dài.",đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ mặc rộng,1,tiki_sentiment
Em đánh giá 5 sao ủng hộ shop tiếp tục cố gắng ạ.,đánh_giá ủng_hộ shop tiếp_tục cố_gắng,1,tiki_sentiment
